timestamp,event_type,x,y
1764176315.3349197,move,119,741
1764176315.3455603,move,119,739
1764176315.3650324,move,119,738
1764176315.3748636,move,119,737
1764176315.3898647,move,119,737
1764176315.4000983,move,119,736
1764176315.4194999,move,119,735
1764176315.4296536,move,119,734
1764176315.491762,move,119,734
1764176315.5230272,move,119,733
1764176315.5306568,move,119,732
1764176315.542347,move,120,732
1764176315.5507643,move,120,730
1764176315.5561235,move,121,730
1764176315.5608883,move,121,730
1764176315.570342,move,122,730
1764176315.5752532,move,122,729
1764176315.5854468,move,123,728
1764176315.5955222,move,124,728
1764176315.6054626,move,124,727
1764176315.6154852,move,125,726
1764176315.6262398,move,126,725
1764176315.6461139,move,127,724
1764176315.6563013,move,127,724
1764176315.6667876,move,128,724
1764176315.6706743,move,128,722
1764176315.6762974,move,129,722
1764176315.681047,move,129,721
1764176315.69713,move,130,721
1764176315.771932,move,130,721
1764176316.936963,move,131,721
1764176316.9569619,move,132,721
1764176316.9674344,move,133,721
1764176316.971711,move,133,721
1764176317.0022035,move,134,721
1764176317.0233037,move,135,721
1764176317.032046,move,135,721
1764176317.0573306,move,136,721
1764176317.1123958,move,137,721
1764176317.122679,move,139,721
1764176317.142157,move,140,721
1764176317.2921538,move,141,721
1764176317.33817,move,142,721
1764176317.3540401,move,142,721
1764176317.363929,move,143,720
1764176317.3675344,move,144,720
1764176317.3723292,move,145,719
1764176317.383312,move,146,719
1764176317.387246,move,148,719
1764176317.3923097,move,150,718
1764176317.3974547,move,151,717
1764176317.4024677,move,153,716
1764176317.4124076,move,158,715
1764176317.417399,move,163,713
1764176317.4223928,move,172,708
1764176317.42756,move,177,704
1764176317.4326935,move,186,702
1764176317.4432156,move,193,696
1764176317.4475536,move,202,693
1764176317.4525187,move,206,692
1764176317.4576392,move,215,689
1764176317.4627182,move,222,686
1764176317.4730256,move,231,682
1764176317.4778144,move,237,679
1764176317.4828148,move,250,673
1764176317.4878545,move,263,666
1764176317.4930456,move,275,662
1764176317.5035932,move,290,657
1764176317.5076444,move,303,649
1764176317.5128803,move,317,644
1764176317.5178015,move,330,639
1764176317.5230289,move,343,633
1764176317.5330606,move,355,628
1764176317.5376992,move,364,625
1764176317.5431297,move,376,622
1764176317.5481734,move,387,617
1764176317.5530155,move,396,613
1764176317.562934,move,408,608
1764176317.5675683,move,425,602
1764176317.5725913,move,444,593
1764176317.5776558,move,463,583
1764176317.5831819,move,492,572
1764176317.5928204,move,516,558
1764176317.5979152,move,536,545
1764176317.60268,move,559,534
1764176317.6084125,move,586,522
1764176317.613677,move,605,513
1764176317.6230729,move,624,503
1764176317.6278436,move,640,491
1764176317.6330035,move,659,483
1764176317.638207,move,678,472
1764176317.642893,move,697,462
1764176317.6528752,move,717,451
1764176317.6576774,move,736,440
1764176317.66288,move,756,430
1764176317.6684084,move,779,418
1764176317.6734262,move,801,409
1764176317.6781888,move,821,396
1764176317.6878695,move,841,385
1764176317.69319,move,857,377
1764176317.697925,move,874,365
1764176317.7029543,move,891,357
1764176317.7080004,move,906,347
1764176317.7179391,move,919,339
1764176317.722881,move,930,330
1764176317.7279634,move,941,323
1764176317.7330322,move,950,316
1764176317.738119,move,957,308
1764176317.747905,move,966,301
1764176317.752917,move,974,293
1764176317.7579947,move,983,286
1764176317.763092,move,994,278
1764176317.7681174,move,1002,269
1764176317.7780235,move,1011,259
1764176317.7834911,move,1018,252
1764176317.788592,move,1026,241
1764176317.793664,move,1034,235
1764176317.799166,move,1043,226
1764176317.8085442,move,1048,220
1764176317.813712,move,1054,213
1764176317.8185334,move,1059,209
1764176317.8236125,move,1063,204
1764176317.8288343,move,1069,199
1764176317.8339996,move,1072,195
1764176317.843897,move,1076,192
1764176317.8487256,move,1081,188
1764176317.85403,move,1085,182
1764176317.858848,move,1087,179
1764176317.8640335,move,1092,174
1764176317.8740838,move,1094,169
1764176317.878788,move,1098,164
1764176317.8841558,move,1102,159
1764176317.8892376,move,1108,150
1764176317.8939946,move,1111,145
1764176317.9042006,move,1115,138
1764176317.9088647,move,1119,131
1764176317.914246,move,1122,124
1764176317.919028,move,1124,121
1764176317.9244041,move,1126,116
1764176317.92907,move,1128,111
1764176317.9392776,move,1129,108
1764176317.9440565,move,1132,104
1764176317.9489882,move,1133,101
1764176317.9541564,move,1133,99
1764176317.9591672,move,1134,98
1764176317.9690936,move,1134,97
1764176317.9738863,move,1135,97
1764176317.978874,move,1135,96
1764176317.9892175,move,1135,95
1764176318.0142744,move,1135,94
1764176318.0347,move,1136,92
1764176318.0443277,move,1137,91
1764176318.0492897,move,1137,90
1764176318.0546749,move,1138,90
1764176318.059313,move,1138,90
1764176318.0699265,move,1138,89
1764176318.0741935,move,1140,88
1764176318.0856693,move,1140,87
1764176318.0894976,move,1141,87
1764176318.0999289,move,1142,86
1764176318.104368,move,1145,83
1764176318.1096675,move,1147,82
1764176318.1146553,move,1150,80
1764176318.11948,move,1154,78
1764176318.1294255,move,1157,75
1764176318.1342719,move,1162,72
1764176318.1393607,move,1164,71
1764176318.1447413,move,1168,69
1764176318.1494882,move,1170,68
1764176318.1542265,move,1170,68
1764176318.1649144,move,1173,67
1764176318.1692228,move,1174,67
1764176318.1748736,move,1175,66
1764176318.1794848,move,1176,66
1764176318.1844792,move,1176,65
1764176318.1895554,move,1177,65
1764176318.199536,move,1178,64
1764176318.20437,move,1178,64
1764176318.2095091,move,1179,64
1764176318.214623,move,1181,62
1764176318.2305613,move,1182,61
1764176318.2347665,move,1183,61
1764176318.239953,move,1184,60
1764176318.2448092,move,1185,60
1764176318.2553952,move,1186,60
1764176318.2754176,move,1186,60
1764176318.285707,move,1187,60
1764176318.2905471,move,1187,59
1764176318.3072069,move,1188,58
1764176318.3158352,move,1190,57
1764176318.3372345,move,1191,56
1764176318.3456957,move,1192,56
1764176318.3559327,move,1193,56
1764176318.3759327,move,1193,56
1764176318.3867066,move,1194,56
1764176318.3909402,move,1194,55
1764176318.4063027,move,1195,55
1764176318.4157748,move,1196,55
1764176318.4258494,move,1197,55
1764176318.445197,move,1199,55
1764176318.4659529,move,1199,55
1764176318.506707,move,1199,53
1764176318.561521,move,1200,53
1764176318.5769782,move,1201,53
1764176318.6313305,move,1202,53
1764176318.641556,move,1202,53
1764176318.6514502,move,1203,53
1764176319.1178942,move,1203,52
1764176319.1281407,move,1203,51
1764176319.1399245,move,1203,50
1764176319.160124,move,1203,49
1764176319.1680894,move,1203,48
1764176319.1843717,move,1203,47
1764176319.193307,move,1203,47
1764176319.2145286,move,1203,46
1764176319.2537262,move,1203,44
1764176319.263771,move,1203,43
1764176319.2790422,move,1203,42
1764176319.294184,move,1203,41
1764176319.3099234,move,1203,41
1764176319.3652675,move,1203,40
1764176319.9512234,click_pressed,1203,40
1764176320.1659715,click_released,1203,40
